数据说明：以下数据为您所选时间周期的相关指标，如需查看其他时间周期的数据，请重新选择后下载,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
所有终端,LED护眼教室灯,1,-,0.00%,0,0,1,0,0,0.0,60,60,0,-,0,0,1072
所有终端,LED条形灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED植物生长灯,1,-,0.00%,0,0,1,0,0,0.0,699,699,0,-,0,0,1072
所有终端,LED白板灯,1,-,0.00%,0,0,1,0,0,0.0,9,9,0,-,0,0,1072
所有终端,LED黑板灯,1,-,0.00%,0,0,1,0,0,0.0,82,82,0,-,0,0,1072
所有终端,OPPO办公灯灯贴,1,-,0.00%,0,0,1,0,0,0.0,166,166,0,-,0,0,1072
所有终端,悦顿体育照明,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,1,333418,1072
所有终端,感应高棚灯套件,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,15,0.00%,33,173209,1072
所有终端,护吊灯眼,1,-,0.00%,0,0,1,0,0,0.0,3,3,3,100.00%,3,257783,1072
所有终端,护眼儿童吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,300,300,10,0.00%,30,148854,1072
所有终端,摆件电子钟,1,-,0.00%,0,0,1,0,0,0.0,216,216,7,100.00%,18,169361,1072
所有终端,教室黑板灯,1,-,0.00%,0,0,1,0,0,0.0,44,44,11,25.00%,5,281115,1072
所有终端,无影灯台球,1,-,0.00%,0,0,1,0,0,0.0,49,49,4,100.00%,5,224494,1072
所有终端,无频闪儿童房护眼灯,1,-,0.00%,0,0,1,0,0,0.0,80,80,6,0.00%,11,189633,1072
所有终端,智悦黑板灯,1,-,0.00%,0,0,1,0,0,0.0,12,12,3,100.00%,3,251849,1072
所有终端,格栅灯led灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,44,22.22%,83,195719,1072
所有终端,桌球灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,50.00%,5,252739,1072
所有终端,植物led,1,-,0.00%,0,0,1,0,0,0.0,-,-,21,0.00%,63,119289,1072
所有终端,植物灯全光谱,1,-,0.00%,0,0,1,0,0,0.0,491,491,18,25.00%,32,202542,1072
所有终端,植物灯具,1,-,0.00%,0,0,1,0,0,0.0,-,-,18,0.00%,38,166580,1072
所有终端,植物生长灯全光谱,1,-,0.00%,0,0,1,0,0,0.0,-,-,20,0.00%,61,121508,1072
所有终端,橡胶led篮球,1,-,0.00%,0,0,1,0,0,0.0,-,-,7,0.00%,14,179966,1072
所有终端,浙江阳光智悦黑板灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,3,0.00%,3,251849,1072
所有终端,深圳市至炫科技有限公司,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,100.00%,2,293228,1072
所有终端,照明灯led,1,-,0.00%,0,0,1,0,0,0.0,163,163,16,100.00%,44,132770,1072
所有终端,现代台球桌,1,-,0.00%,0,0,1,0,0,0.0,332,332,12,100.00%,24,158668,1072
所有终端,立杠工厂灯,1,-,0.00%,0,0,1,0,0,0.0,39,39,4,0.00%,5,225361,1072
所有终端,立杠工厂灯室外型,1,0.00%,0.00%,0,0,1,0,0,0.0,11,11,6,0.00%,12,187095,1072
所有终端,篮球场专用灯,1,-,0.00%,0,0,1,0,0,0.0,8,8,3,0.00%,2,273330,1072
所有终端,篮球场灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,17,17,6,50.00%,6,244157,1072
所有终端,篮球馆专用灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,7,214413,1072
所有终端,细长的灯,1,-,0.00%,0,0,1,0,0,0.0,247,247,7,0.00%,17,171966,1072
所有终端,羽毛球館燈,1,-,0.00%,0,0,1,0,0,0.0,8,8,3,100.00%,2,293228,1072
所有终端,胶管,1,-,0.00%,0,0,1,0,0,0.0,52,52,96,27.27%,96,242723,1072
所有终端,节能灯,1,-,0.00%,0,0,1,0,0,0.0,3,3,425,46.72%,561,223248,3282
所有终端,蓝牙音响,1,-,0.00%,0,0,1,0,0,0.0,-,-,1284,44.89%,2332,195364,2109
所有终端,蜂窝灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,-,-,54,62.50%,65,229595,1072
所有终端,蜂窝灯v型,1,-,0.00%,0,0,1,0,0,0.0,38,38,4,100.00%,6,215080,1072
所有终端,補光燈 蜂巢,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,237837,1072
所有终端,视康教室灯具,1,-,0.00%,0,0,1,0,0,0.0,7,7,3,0.00%,3,255708,1072
所有终端,超薄型侧发光,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,246579,1072
所有终端,车库灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,164,27.78%,360,163595,1072
所有终端,运动场馆灯具,1,0.00%,0.00%,0,0,1,0,0,0.0,14,14,3,0.00%,1,305023,1072
所有终端,长条灯,1,-,0.00%,0,0,1,0,0,0.0,95,95,183,44.23%,207,229595,1486
所有终端,长条灯led灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,216,216,45,50.00%,49,235893,1072
所有终端,长条金属防蓝光,1,-,0.00%,0,0,1,0,0,0.0,4,4,3,0.00%,1,321631,1072
所有终端,阅读灯 长条,1,-,0.00%,0,0,1,0,0,0.0,44,44,4,0.00%,7,208130,1072
所有终端,防腐蚀长条灯,1,-,0.00%,0,0,1,0,0,0.0,97,97,7,100.00%,9,199110,1072
所有终端,隧道灯,1,-,0.00%,0,0,1,0,0,0.0,8,8,79,47.83%,100,226377,1072
所有终端,集成吊顶灯,1,-,0.00%,0,0,1,0,0,0.0,134,134,72,60.00%,89,225702,1121
所有终端,雾化器,1,-,0.00%,0,0,1,0,0,0.0,171,171,857,24.57%,1219,216807,1895
所有终端,高端长条办公灯,1,-,0.00%,0,0,1,0,0,0.0,654,654,12,100.00%,37,140251,1072
所有终端,黑板灯,1,-83.33%,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,248282,1072
所有终端,无影灯LED灯,1,-,0.00%,0,0,1,0,0,0.0,88,88,0,-,0,0,1072
所有终端,集成吊顶LED灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端, 犇拓,26,-,0.00%,0,0,26,0,0,0.0,-,-,4,0.00%,4,240531,1072
所有终端,羽毛球馆专用灯,16,700.00%,0.00%,0,0,3,0,0,0.0,1,6,17,40.00%,21,228338,1072
所有终端,图书馆灯,11,-,0.00%,0,0,7,0,0,0.0,13,404,19,100.00%,59,121508,1072
所有终端,植物生长灯,9,28.57%,0.00%,0,0,1,0,0,0.0,518,738,427,39.19%,841,185765,1076
所有终端,集成面板灯,9,-,0.00%,0,0,2,0,0,0.0,7,8,6,100.00%,5,229440,1072
所有终端,led吊顶灯面板灯,8,-,0.00%,0,0,3,0,0,0.0,10,32,7,100.00%,10,196766,1072
所有终端,植物灯,8,14.29%,0.00%,0,0,1,0,0,0.0,846,846,699,43.26%,1288,194280,1573
所有终端,教室灯,7,-50.00%,0.00%,0,0,2,0,0,0.0,93,134,87,36.67%,78,247489,1072
所有终端,格栅灯,6,100.00%,0.00%,0,0,1,0,0,0.0,317,317,201,27.27%,332,203430,1072
所有终端,无影灯,5,66.67%,0.00%,0,0,1,0,0,0.0,127,137,73,38.89%,88,221964,1072
所有终端,led教室灯护眼黑板灯,4,-,0.00%,0,0,4,0,0,0.0,38,145,9,100.00%,16,204300,1072
所有终端,吊灯,4,-,0.00%,0,0,2,0,0,0.0,340,437,2262,43.90%,4159,193912,4583
所有终端,工厂灯,4,0.00%,0.00%,0,0,2,0,0,0.0,18,50,44,46.15%,52,230056,1072
所有终端,直播灯具,4,-,50.00%,1,2,1,0,0,0.0,1,1,34,58.33%,28,252474,1072
所有终端,集成吊顶灯,4,300.00%,0.00%,0,0,2,0,0,0.0,7,18,95,69.57%,114,220830,1121
所有终端,台灯,3,-,0.00%,0,0,3,0,0,0.0,2,159,4890,41.61%,7440,205985,8192
所有终端,台球灯,3,200.00%,0.00%,0,0,1,0,0,0.0,16,38,55,68.42%,42,254123,1072
所有终端,室内羽毛球灯,3,-,0.00%,0,0,1,0,0,0.0,8,8,8,100.00%,15,178914,1072
所有终端,平板灯,3,0.00%,0.00%,0,0,1,0,0,0.0,-,-,346,41.11%,479,217436,1757
所有终端,护眼无频闪,3,-,0.00%,0,0,2,0,0,0.0,119,379,18,100.00%,43,134379,1072
所有终端,护眼无频闪防眩,3,-,33.33%,1,1,3,0,0,0.0,8,84,8,100.00%,22,162018,1072
所有终端,教育灯,3,-,0.00%,0,0,3,0,0,0.0,100,176,19,100.00%,32,202242,1072
所有终端,篮球馆专用灯,3,200.00%,0.00%,0,0,2,0,0,0.0,4,6,6,50.00%,3,278383,1072
所有终端,篮球馆灯,3,50.00%,0.00%,0,0,3,0,0,0.0,6,48,5,0.00%,8,203430,1072
所有终端,网球场灯,3,-,0.00%,0,0,3,0,0,0.0,10,79,12,33.33%,17,217228,1072
所有终端,led长条灯,2,100.00%,0.00%,0,0,1,0,0,0.0,-,-,68,31.58%,91,222703,1187
所有终端,儿童房间护眼吸顶灯,2,-,0.00%,0,0,1,0,0,0.0,45,84,7,0.00%,10,223965,1072
所有终端,儿童护眼台灯,2,-,0.00%,0,0,2,0,0,0.0,100,120,34,57.14%,70,192407,1072
所有终端,全光谱护眼灯,2,100.00%,0.00%,0,0,1,0,0,0.0,479,479,171,54.55%,248,215519,1072
所有终端,台灯  led 护眼,2,-,0.00%,0,0,2,0,0,0.0,-,-,23,0.00%,68,116942,1072
所有终端,台球w,2,-,0.00%,0,0,1,0,0,0.0,31,31,7,0.00%,9,200706,1072
所有终端,商场节能吊灯,2,-,0.00%,0,0,1,0,0,0.0,12,12,5,0.00%,2,298711,1072
所有终端,商铺吊灯,2,-,0.00%,0,0,1,0,0,0.0,13,13,4,100.00%,4,239083,1072
所有终端,地库体感灯,2,-,0.00%,0,0,2,0,0,0.0,8,28,4,100.00%,7,214413,1072
所有终端,护眼教室灯,2,-75.00%,0.00%,0,0,2,0,0,0.0,52,65,9,0.00%,12,214413,1072
所有终端,护眼灯教室,2,-77.78%,0.00%,0,0,1,0,0,0.0,45,45,14,25.00%,15,233150,1072
所有终端,教室灯护眼灯,2,-,0.00%,0,0,1,0,0,0.0,31,31,7,0.00%,9,199110,1072
所有终端,教室黑板灯,2,100.00%,0.00%,0,0,1,0,0,0.0,14,15,9,0.00%,7,255708,1072
所有终端,智能花盆小夜灯,2,-66.67%,0.00%,0,0,1,0,0,0.0,51,51,10,0.00%,11,235224,1072
所有终端,机,2,-,0.00%,0,0,1,0,0,0.0,11,11,69,46.15%,127,193167,1072
所有终端,格栅黑板灯,2,-,0.00%,0,0,2,0,0,0.0,17,37,4,0.00%,6,215953,1072
所有终端,毛球,2,-,0.00%,0,0,1,0,0,0.0,-,-,663,58.00%,763,230513,3451
所有终端,LED格栅灯,4,-,0.00%,0,0,4,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED長灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,台球灯桌球吊灯LED无影灯,3,-,0.00%,0,0,1,0,0,0.0,249,249,0,-,0,0,1072
所有终端,LED吊灯,2,-,0.00%,0,0,2,0,0,0.0,660,999,0,-,0,0,1072
所有终端,LED球场灯,2,-,0.00%,0,0,2,0,0,0.0,18,18,0,-,0,0,1072
所有终端,LED网球场防眩灯具,2,-,0.00%,0,0,2,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED防眩目灯2*40W,2,-,0.00%,0,0,2,0,0,0.0,7,42,0,-,0,0,1072
所有终端,无影灯LED灯,2,100.00%,0.00%,0,0,1,0,0,0.0,131,131,0,-,0,0,1072
所有终端,灯具,2,-,0.00%,0,0,1,0,0,0.0,-,-,2103,43.13%,3071,213507,6836
所有终端,球馆灯,2,-77.78%,0.00%,0,0,1,0,0,0.0,4,4,6,0.00%,6,248282,1072
所有终端,篮球场灯,2,100.00%,0.00%,0,0,1,0,0,0.0,9,9,10,33.33%,11,237837,1072
所有终端,篮球馆用吊灯,2,-,0.00%,0,0,1,0,0,0.0,4,4,5,100.00%,4,231706,1072
所有终端,线条灯无频闪,2,-,0.00%,0,0,1,0,0,0.0,5,5,3,100.00%,2,284087,1072
所有终端,羽毛球灯,2,-75.00%,50.00%,1,1,2,0,0,0.0,5,43,4,100.00%,4,241929,1072
所有终端,羽毛球馆灯,2,-50.00%,0.00%,0,0,2,0,0,0.0,6,6,7,0.00%,8,235893,1072
所有终端,蜂窝led节能灯具,2,-,0.00%,0,0,1,0,0,0.0,34,34,10,100.00%,16,174415,1072
所有终端,运动场馆灯具,2,100.00%,0.00%,0,0,2,0,0,0.0,-,-,6,0.00%,11,190041,1072
所有终端,长条灯led灯,2,100.00%,0.00%,0,0,1,0,0,0.0,139,139,52,35.71%,63,225016,1072
所有终端,面板灯,2,0.00%,0.00%,0,0,1,0,0,0.0,-,-,241,42.86%,308,225532,1074
所有终端,黑板灯,2,100.00%,0.00%,0,0,1,0,0,0.0,-,-,10,0.00%,13,230209,1072
所有终端,3防灯,1,-,0.00%,0,0,1,0,0,0.0,8,8,5,0.00%,2,305023,1072
所有终端,4000k吸顶灯 超薄,1,-,0.00%,0,0,1,0,0,0.0,10,10,4,100.00%,4,239083,1072
所有终端,50w长条灯,1,-,0.00%,0,0,1,0,0,0.0,10,10,3,0.00%,1,298711,1072
所有终端,led教室灯,1,-,0.00%,0,0,1,0,0,0.0,77,77,8,50.00%,10,224843,1072
所有终端,вилка для кальяна,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,246579,1072
所有终端,зарядка для шокера,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,240531,1072
所有终端,кормушка для кошек,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,231706,1072
所有终端,машинка для вышивания,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,248282,1072
所有终端,хлебница,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,0.00%,3,253695,1072
所有终端,一字灯韩国,1,-,0.00%,0,0,1,0,0,0.0,332,332,10,100.00%,19,167293,1072
所有终端,上下发光格 线条灯,1,-,0.00%,0,0,1,0,0,0.0,49,49,6,0.00%,14,180482,1072
所有终端,乒乓 灯 室内,1,-,0.00%,0,0,1,0,0,0.0,37,37,5,0.00%,7,208906,1072
所有终端,乒乓球灯,1,0.00%,0.00%,0,0,1,0,0,0.0,5,5,4,100.00%,5,230513,1072
所有终端,仿阳光吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,10,10,7,100.00%,18,171330,1072
所有终端,体育场馆led照明灯,1,-,0.00%,0,0,1,0,0,0.0,13,13,4,0.00%,5,230513,1072
所有终端,体育场馆室内灯具,1,-,0.00%,0,0,1,0,0,0.0,13,13,3,0.00%,1,350042,1072
所有终端,体育馆的灯,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,3,245016,1072
所有终端,侧发光长条灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,8,0.00%,20,166580,1072
所有终端,偏光台灯透镜,1,-,0.00%,0,0,1,0,0,0.0,10,10,6,100.00%,13,185312,1072
所有终端,偏光透镜,1,0.00%,0.00%,0,0,1,0,0,0.0,726,726,35,50.00%,76,166580,1072
所有终端,全光谱吸顶灯,1,-75.00%,0.00%,0,0,1,0,0,0.0,419,419,237,60.00%,255,230209,1072
所有终端,写字板灯,1,-,0.00%,0,0,1,0,0,0.0,119,119,4,0.00%,7,210907,1072
所有终端,办公室格栅灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,4,240531,1072
所有终端,办公室线条灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,24,0.00%,72,114454,1072
所有终端,博物馆灯具,1,-,0.00%,0,0,1,0,0,0.0,-,-,20,100.00%,60,148854,1072
所有终端,卧室灯,1,-,0.00%,0,0,1,0,0,0.0,365,365,1463,52.04%,2465,204869,6556
所有终端,集成吊顶LED灯,2,100.00%,0.00%,0,0,1,0,0,0.0,5,5,0,-,0,0,1072
所有终端,G4 灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,0,-,0,0,1072
所有终端,LED发光留言板,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED无影灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED条形灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,LED植物生长灯,1,0.00%,0.00%,0,0,1,0,0,0.0,333,333,0,-,0,0,1072
所有终端,LED照明灯,1,-,0.00%,0,0,1,0,0,0.0,58,58,0,-,0,0,1072
所有终端,LED白板灯,1,0.00%,0.00%,0,0,1,0,0,0.0,9,9,0,-,0,0,1072
所有终端,LED羽毛球灯,1,-,0.00%,0,0,1,0,0,0.0,14,14,0,-,0,0,1072
所有终端,Led植物灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,PL420,1,-,0.00%,0,0,1,0,0,0.0,694,694,0,-,0,0,1072
所有终端,办公室LED灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,台灯偏光,1,-,0.00%,0,0,1,0,0,0.0,4,4,5,100.00%,10,195364,1072
所有终端,台灯卧室轻奢,1,-,0.00%,0,0,1,0,0,0.0,134,134,6,100.00%,13,183448,1072
所有终端,台球厅回型灯,1,-,0.00%,0,0,1,0,0,0.0,123,123,5,0.00%,8,203430,1072
所有终端,台球桌灯,1,0.00%,0.00%,0,0,1,0,0,0.0,4,4,6,50.00%,5,258933,1072
所有终端,台球灯专用灯,1,-,0.00%,0,0,1,0,0,0.0,41,41,17,40.00%,20,232144,1072
所有终端,吸顶灯 金,1,-,0.00%,0,0,1,0,0,0.0,358,358,9,100.00%,25,156884,1072
所有终端,图书馆阅读灯具,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,7,210907,1072
所有终端,场馆灯,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,2,284087,1072
所有终端,培训机构灯,1,-,0.00%,0,0,1,0,0,0.0,16,16,6,0.00%,14,180991,1072
所有终端,多肉花盆,1,-,0.00%,0,0,1,0,0,0.0,334,334,2328,62.15%,3536,208649,1682
所有终端,天棚灯,1,-,0.00%,0,0,1,0,0,0.0,82,82,18,25.00%,28,208390,1072
所有终端,室内收纳,1,-,0.00%,0,0,1,0,0,0.0,-,-,96,33.33%,301,99068,1072
所有终端,室内球场灯,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,2,276604,1072
所有终端,室内球场灯照明灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,9,198122,1072
所有终端,室内篮球场灯照明灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,7,211392,1072
所有终端,室内羽毛球馆专用灯,1,-,0.00%,0,0,1,0,0,0.0,5,5,14,0.00%,1,372135,1072
所有终端,嵌入式黑板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,8,50.00%,12,215080,1072
所有终端,工矿灯,1,0.00%,0.00%,0,0,1,0,0,0.0,329,329,476,29.00%,821,199110,1892
所有终端,工矿灯工厂灯,1,-,0.00%,0,0,1,0,0,0.0,696,696,83,70.00%,133,208906,1072
所有终端,平板灯led 集成吊顶灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,244,244,65,47.37%,85,225189,1072
所有终端,护眼无频闪灯,1,-,0.00%,0,0,1,0,0,0.0,135,135,8,0.00%,17,171330,1072
所有终端,护眼灯条,1,-,0.00%,0,0,1,0,0,0.0,-,-,12,50.00%,24,186657,1072
所有终端,护眼透镜,1,-,0.00%,0,0,1,0,0,0.0,128,128,7,0.00%,18,170028,1072
所有终端,教室护眼灯,1,-75.00%,0.00%,0,0,1,0,0,0.0,45,45,23,50.00%,16,259460,1072
所有终端,教育 灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,3,100.00%,3,250010,1072
所有终端,教育吊杆,1,-,0.00%,0,0,1,0,0,0.0,50,50,4,0.00%,4,239083,1072
所有终端,教育护眼灯,1,-,0.00%,0,0,1,0,0,0.0,11,11,4,0.00%,4,240531,1072
所有终端,智能绘本台灯,1,-,0.00%,0,0,1,0,0,0.0,258,258,11,100.00%,27,154054,1072
所有终端,服装店展示掉灯,1,-,0.00%,0,0,1,0,0,0.0,1325,1325,41,100.00%,95,102642,1072
所有终端,条形灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,52,43.75%,60,232434,1072
所有终端,条形灯led灯,1,-,0.00%,0,0,1,0,0,0.0,374,374,18,50.00%,30,205431,1072
所有终端,格栅教室灯,1,-,0.00%,0,0,1,0,0,0.0,44,44,5,0.00%,6,215080,1072
所有终端,格栅防眩条形灯吊线灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,4,239083,1072
所有终端,桌球灯,1,0.00%,0.00%,0,0,1,0,0,0.0,-,-,9,33.33%,8,249442,1072
所有终端,桌球灯吊灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,6,0.00%,7,209415,1072
所有终端,植物灯生长灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,60,50.00%,93,214637,1072
所有终端,植物燈,1,-,0.00%,0,0,1,0,0,0.0,6,6,24,57.14%,22,240885,1072
所有终端,深圳市体育馆羽毛球馆,1,-,0.00%,0,0,1,0,0,0.0,11,11,3,0.00%,1,350042,1072
所有终端,灯,1,-,0.00%,0,0,1,0,0,0.0,371,371,4840,35.20%,6972,211872,14722
所有终端,灯羽毛球,1,-,0.00%,0,0,1,0,0,0.0,5,5,3,0.00%,1,305023,1072
所有终端,照明灯,1,-,0.00%,0,0,1,0,0,0.0,53,53,130,21.05%,177,223429,1072
所有终端,猫球专用球,1,-,0.00%,0,0,1,0,0,0.0,-,-,16,60.00%,19,233713,1072
所有终端,球场灯照明灯,1,-50.00%,0.00%,0,0,1,0,0,0.0,14,14,13,66.67%,22,206803,1072
所有终端,瓦转灯,1,-,0.00%,0,0,1,0,0,0.0,6,6,3,0.00%,1,298711,1072
所有终端,生长灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,32,20.00%,72,177835,1072
所有终端,种植灯,1,-,0.00%,0,0,1,0,0,0.0,408,408,13,100.00%,34,142899,1072
所有终端,种菜箱,1,-,0.00%,0,0,1,0,0,0.0,11,11,102,61.29%,121,230664,1072
所有终端,篮球,1,-,0.00%,0,0,1,0,0,0.0,1323,1323,1793,44.94%,2215,225532,4321
所有终端,篮球场专用灯,1,0.00%,0.00%,0,0,1,0,0,0.0,8,8,4,100.00%,5,227369,1072
所有终端,吊灯LED,1,-,0.00%,0,0,1,0,0,0.0,-,-,0,-,0,0,1072
所有终端,篮球场照明灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,9,0.00%,14,208390,1072
所有终端,羽毛球场馆灯,1,-,0.00%,0,0,1,0,0,0.0,4,4,4,0.00%,3,260053,1072
所有终端,花盆智能音箱,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,7,210907,1072
所有终端,蜂窝灯,1,0.00%,0.00%,0,0,1,0,0,0.0,438,438,40,50.00%,56,223965,1072
所有终端,超薄全光谱儿童房卧室吸顶灯,1,-,0.00%,0,0,1,0,0,0.0,296,296,14,0.00%,36,141596,1072
所有终端,遥控灯球,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,0.00%,6,215080,1072
所有终端,量子灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,45,83.33%,43,235224,1072
所有终端,铝制圆形工矿灯,1,-,0.00%,0,0,1,0,0,0.0,253,253,10,100.00%,29,149948,1072
所有终端,防眩光护眼平板灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,5,0.00%,7,211392,1072
所有终端,防眩球场灯,1,-,0.00%,0,0,1,0,0,0.0,-,-,4,100.00%,7,208906,1072
所有终端,黑板,1,-,0.00%,0,0,1,0,0,0.0,54,54,665,41.41%,860,225016,1523
所有终端,黑板led灯,1,-,0.00%,0,0,1,0,0,0.0,60,60,4,0.00%,5,228338,1072
收藏网址：sycm.1688.com/ms，让数据帮您生意参谋！点此进入,,,,,,,,,,,,,,,,,
终端类型,搜索词,展现次数,展现次数增幅,点击转化率,访客数,浏览量,有展现的商品数,引导下单买家数,引导支付买家数,引导支付金额,最好排名,平均排名,全网搜索指数,全网点击率,全网商品指数,全网供需指数,包月推广价
所有终端,羽毛球馆专用灯,47,193.75%,0.00%,0,0,3,0,0,0.0,1,9,42,60.00%,42,227856,1072
所有终端,格栅灯,16,166.67%,0.00%,0,0,5,0,0,0.0,165,165,399,32.43%,500,179444,1072
所有终端,教室灯,13,85.71%,0.00%,0,0,3,0,0,0.0,140,307,143,45.45%,239,205151,1072
所有终端,台球灯,10,233.33%,0.00%,0,0,1,0,0,0.0,39,92,49,55.56%,72,201634,1072
所有终端,植物灯,10,25.00%,0.00%,0,0,1,0,0,0.0,718,718,655,38.52%,1158,196766,1573
所有终端,羽毛球灯,9,350.00%,0.00%,0,0,3,0,0,0.0,4,16,19,80.00%,24,222519,1072
所有终端,篮球场灯,8,300.00%,12.50%,1,1,2,0,0,0.0,9,12,19,60.00%,21,228971,1072
所有终端,护眼灯教室,7,250.00%,0.00%,0,0,2,0,0,0.0,85,94,33,71.43%,50,206532,1072
所有终端,体育场馆的无影灯,6,-,0.00%,0,0,3,0,0,0.0,56,81,6,100.00%,8,204586,1072
所有终端,教室黑板灯,6,200.00%,0.00%,0,0,3,0,0,0.0,38,171,25,60.00%,49,193912,1072
所有终端,羽毛球馆灯,6,200.00%,16.67%,1,1,2,0,0,0.0,4,7,12,75.00%,10,252739,1072
所有终端,球馆灯,5,150.00%,0.00%,0,0,2,0,0,0.0,7,127,22,50.00%,50,183922,1072
所有终端,羽毛球  灯,5,-,0.00%,0,0,2,0,0,0.0,5,5,6,50.00%,2,290728,1072
所有终端,羽毛球场馆灯,5,400.00%,40.00%,1,2,2,1,1,645.0,4,12,6,50.00%,4,260053,1072
所有终端,乒乓球led灯,4,-,0.00%,0,0,3,0,0,0.0,361,559,17,100.00%,35,142899,1072
所有终端,桌球 灯无影灯,4,-,0.00%,0,0,1,0,0,0.0,33,33,6,100.00%,5,222519,1072
所有终端,篮球厂防眩灯,4,-,0.00%,0,0,2,0,0,0.0,6,32,5,100.00%,8,207604,1072
所有终端,篮球场室内灯,4,-,25.00%,1,1,2,0,0,0.0,8,25,6,100.00%,9,199756,1072
所有终端,羽毛球场灯专用室内,4,-,0.00%,0,0,1,0,0,0.0,4,4,6,50.00%,4,267504,1072
所有终端,閱讀燈,4,-,0.00%,0,0,2,0,0,0.0,-,-,121,0.00%,384,90824,1072
所有终端,led球馆灯,3,-,0.00%,0,0,1,0,0,0.0,-,-,10,0.00%,18,198122,1072
所有终端,专用黑板灯,3,-,0.00%,0,0,2,0,0,0.0,43,142,17,100.00%,42,162814,1072
所有终端,乒乓球照明灯,3,-,0.00%,0,0,1,0,0,0.0,4,4,4,100.00%,4,236552,1072
所有终端,办公灯,3,-,0.00%,0,0,2,0,0,0.0,-,-,182,45.71%,302,198122,1072
